,width,height,mean,std,digit
64,1.0,0.8181818181818181,0.6309148264984228,0.8648689016250183,0
65,0.6666666666666666,1.0,0.29652996845425866,0.565187524832235,0
66,1.0,1.0,0.6277602523659306,0.8629481439437569,0
67,1.0,1.0,0.6782334384858045,0.891973539930751,0
68,0.9444444444444444,1.0,0.5457413249211356,0.8077426221156075,0
69,1.0,0.6363636363636365,0.470031545741325,0.7470784705426193,0
70,1.0,1.0,0.7413249211356467,0.9233278737564096,0
71,0.8333333333333333,1.0,0.43848580441640383,0.7187642843220124,0
72,0.6666666666666666,1.0,0.3123028391167193,0.5846414497342961,0
73,0.8888888888888888,1.0,0.3817034700315458,0.6628122115442027,0
74,1.0,1.0,0.5236593059936909,0.7910616913195078,0
75,1.0,0.8181818181818181,0.43533123028391174,0.7158279371285688,0
76,0.7777777777777777,1.0,0.5583596214511041,0.8169170326321208,0
77,0.5555555555555555,1.0,0.3154574132492114,0.5884526544888419,0
78,0.6666666666666666,1.0,0.3154574132492114,0.5884526544888419,0
79,1.0,0.6363636363636365,0.3533123028391168,0.6322237698822694,0
80,1.0,0.6363636363636365,0.37539432176656157,0.6561725678566431,0
81,0.7777777777777777,1.0,0.35015772870662465,0.6287100199195036,0
82,0.7777777777777777,1.0,0.4069400630914827,0.6885058921989345,0
83,0.9444444444444444,1.0,0.5331230283911673,0.798309406291763,0
84,0.7777777777777777,1.0,0.42271293375394325,0.7038858157265008,0
85,1.0,1.0,0.5646687697160884,0.8214086601760938,0
86,1.0,1.0,0.6498422712933755,0.8760916155752226,0
87,1.0,1.0,0.583596214511041,0.8345079496168061,0
88,0.8333333333333333,1.0,0.4542586750788644,0.7331569836368027,0
89,0.8888888888888888,1.0,0.526813880126183,0.793494212779919,0
90,0.8333333333333333,1.0,0.48580441640378547,0.7605422769354945,0
91,1.0,1.0,0.5205047318611988,0.7886124445105139,0
92,0.8888888888888888,1.0,0.5741324921135647,0.8280282189445954,0
93,0.8888888888888888,1.0,0.5078864353312303,0.7786465259993011,0
94,0.7777777777777777,1.0,0.42902208201892744,0.709896472771321,0
95,0.7777777777777777,1.0,0.42586750788643535,0.7069011067381022,0
96,1.0,0.8181818181818181,0.39116719242902215,0.6726075811246496,0
97,0.7222222222222221,1.0,0.3438485804416404,0.6216113123885761,0
98,1.0,1.0,0.5173501577287066,0.7861463893138295,0
99,1.0,1.0,0.49526813880126186,0.7684061514096064,0
100,1.0,0.8181818181818181,0.3817034700315458,0.6628122115442036,0
101,1.0,1.0,0.6750788643533124,0.8902644128743306,0
102,0.6666666666666666,1.0,0.35646687697160884,0.6357140353246143,0
103,1.0,0.8181818181818181,0.4069400630914827,0.6885058921989332,0
104,1.0,1.0,0.7791798107255521,0.9396346495783453,0
105,0.7777777777777777,1.0,0.4574132492113565,0.735978530843944,0
106,1.0,0.9090909090909092,0.44164037854889593,0.721681204350268,0
107,0.6666666666666666,1.0,0.34700315457413256,0.6251725977478341,0
108,1.0,0.4545454545454546,0.37854889589905366,0.6595034360689923,0
109,1.0,1.0,0.3722397476340694,0.6528194429678419,0
110,0.8888888888888888,1.0,0.4605678233438486,0.7387813441794681,0
111,1.0,0.8181818181818181,0.4763406940063092,0.7525181892557796,0
112,0.8888888888888888,1.0,0.5173501577287066,0.7861463893138295,0
113,0.8888888888888888,1.0,0.48264984227129337,0.7578855126130998,0
114,0.6666666666666666,1.0,0.3943217665615142,0.6758295723595634,0
115,0.7777777777777777,1.0,0.5110410094637224,0.7811635159510663,0
116,1.0,0.6363636363636365,0.3974763406940064,0.6790302515354488,0
117,1.0,0.8181818181818181,0.4511041009463722,0.730316591208039,0
118,0.7777777777777777,1.0,0.39116719242902215,0.6726075811246498,0
119,1.0,1.0,0.7823343848580442,0.9409111482688065,0
120,0.6666666666666666,1.0,0.3659305993690852,0.6460457536525127,0
121,0.7777777777777777,1.0,0.39116719242902215,0.6726075811246491,0
122,0.4444444444444444,1.0,0.29337539432176657,0.5612154326325433,0
123,1.0,1.0,0.8485804416403786,0.9648641897882656,0
124,0.6666666666666666,1.0,0.35015772870662465,0.6287100199195036,0
125,1.0,1.0,0.5520504731861199,0.8123618793266526,0
126,0.6666666666666666,1.0,0.3848580441640379,0.6660990555438561,0
127,1.0,1.0,0.9463722397476342,0.9905956485573145,0
128,1.0,0.9090909090909092,0.7097791798107256,0.908316670159944,0
129,1.0,1.0,0.555205047318612,0.8146474324800722,0
130,1.0,1.0,0.3974763406940064,0.6790302515354479,0
131,0.7777777777777777,1.0,0.526813880126183,0.7934942127799204,0
132,1.0,0.8181818181818181,0.5299684542586751,0.7959100908233044,0
133,1.0,0.5454545454545454,0.5678233438485805,0.8236308283842825,0
134,0.6666666666666666,1.0,0.4100946372239749,0.6916227870734718,0
135,0.8888888888888888,1.0,0.4479495268138801,0.7274572405708614,0
136,0.8333333333333333,1.0,0.5583596214511041,0.816917032632121,0
137,1.0,1.0,0.5078864353312303,0.7786465259993011,0
138,0.7222222222222221,1.0,0.4637223974763407,0.7415655333872321,0
139,0.9444444444444444,1.0,0.583596214511041,0.8345079496168061,0
140,0.8888888888888888,1.0,0.44164037854889593,0.7216812043502682,0
141,0.7777777777777777,1.0,0.4069400630914827,0.6885058921989337,0
142,1.0,1.0,0.4037854889589906,0.6853682662366712,0
143,1.0,1.0,0.5993690851735016,0.8450015520237709,0
144,1.0,1.0,0.555205047318612,0.8146474324800718,0
145,1.0,0.8181818181818181,0.5867507886435331,0.8366370950074494,0
146,0.5555555555555555,1.0,0.29652996845425866,0.565187524832235,0
147,0.8888888888888888,1.0,0.5646687697160884,0.821408660176094,0
148,0.9444444444444444,1.0,0.526813880126183,0.7934942127799182,0
149,0.8888888888888888,1.0,0.37539432176656157,0.6561725678566436,0
150,0.7777777777777777,1.0,0.5078864353312303,0.7786465259993008,0
151,1.0,1.0,0.49842271293375395,0.7709922874684277,0
152,0.7222222222222221,1.0,0.49842271293375395,0.7709922874684277,0
153,0.5555555555555555,1.0,0.3123028391167193,0.5846414497342961,0
154,0.8333333333333333,1.0,0.4763406940063092,0.7525181892557801,0
155,1.0,0.6363636363636365,0.5299684542586751,0.7959100908233047,0
156,0.7777777777777777,1.0,0.41640378548895907,0.6977949398344511,0
157,1.0,0.8181818181818181,0.7697160883280757,0.935729650164275,0
158,0.7777777777777777,1.0,0.4605678233438486,0.7387813441794687,0
159,1.0,0.8181818181818181,0.41324921135646686,0.6947190904692339,0
160,1.0,0.8181818181818181,0.7413249211356467,0.9233278737564093,0
161,1.0,1.0,0.694006309148265,0.9003140779652149,0
162,1.0,1.0,0.61198738170347,0.8531255548263742,0
163,0.8888888888888888,1.0,0.4574132492113565,0.735978530843944,0
164,0.7777777777777777,1.0,0.38801261829652994,0.6693641267105718,0
165,1.0,1.0,0.4637223974763407,0.741565533387231,0
166,0.8888888888888888,1.0,0.5962145110410095,0.8429331317975858,0
167,0.5555555555555555,1.0,0.3659305993690852,0.6460457536525127,0
168,0.8888888888888888,1.0,0.42902208201892744,0.7098964727713198,0
169,1.0,1.0,0.5993690851735016,0.8450015520237718,0
170,0.8888888888888888,1.0,0.5709779179810726,0.8258373252519516,0
171,0.8888888888888888,1.0,0.6056782334384859,0.8490933701741411,0
172,0.8888888888888888,1.0,0.37539432176656157,0.6561725678566429,0
173,1.0,1.0,0.49526813880126186,0.768406151409606,0
174,1.0,1.0,0.42586750788643535,0.706901106738102,0
175,0.7777777777777777,1.0,0.35646687697160884,0.6357140353246143,0
176,1.0,1.0,0.5015772870662462,0.7735610012356559,0
177,1.0,1.0,0.5362776025236594,0.8006922389558294,0
178,0.7777777777777777,1.0,0.4542586750788644,0.733156983636802,0
179,0.7777777777777777,1.0,0.4637223974763407,0.7415655333872325,0
180,0.6666666666666666,1.0,0.41324921135646686,0.6947190904692339,0
181,1.0,1.0,0.5615141955835963,0.8191707515757988,0
182,0.8333333333333333,1.0,0.5078864353312303,0.7786465259993008,0
183,0.8888888888888888,1.0,0.3943217665615142,0.6758295723595639,0
184,1.0,1.0,0.49211356466876977,0.7658025004523593,0
185,1.0,0.4545454545454546,0.3974763406940064,0.6790302515354493,0
186,0.611111111111111,1.0,0.43848580441640383,0.718764284322014,0
187,0.6666666666666666,1.0,0.4100946372239749,0.6916227870734718,0
188,0.7222222222222221,1.0,0.3974763406940064,0.679030251535449,0
189,1.0,1.0,0.4542586750788644,0.7331569836368027,0
190,0.7777777777777777,1.0,0.38801261829652994,0.6693641267105718,0
191,1.0,0.8181818181818181,0.42271293375394325,0.7038858157265014,0
192,1.0,1.0,0.555205047318612,0.8146474324800733,0
193,0.6666666666666666,1.0,0.48895899053627767,0.7631812406984787,0
194,1.0,1.0,0.5899053627760253,0.8387509652198671,0
195,1.0,0.6363636363636365,0.3848580441640379,0.6660990555438561,0
196,0.7777777777777777,1.0,0.43848580441640383,0.7187642843220122,0
197,0.9444444444444444,1.0,0.7066246056782335,0.906742940988528,0
198,0.8333333333333333,1.0,0.49211356466876977,0.7658025004523595,0
199,1.0,0.9090909090909092,0.6214511041009464,0.8590630332878445,0
200,0.7777777777777777,1.0,0.42271293375394325,0.7038858157265008,0
201,0.7222222222222221,1.0,0.5772870662460569,0.8302035767551138,0
202,0.8888888888888888,1.0,0.5678233438485805,0.8236308283842823,0
203,0.8888888888888888,1.0,0.42271293375394325,0.7038858157265008,0
204,0.8888888888888888,1.0,0.3312302839116719,0.6071235998508245,0
205,1.0,1.0,0.5078864353312303,0.7786465259993011,0
206,1.0,0.8181818181818181,0.637223974763407,0.8686670896547112,0
207,1.0,1.0,0.7413249211356467,0.9233278737564093,0
208,0.5555555555555555,1.0,0.3312302839116719,0.607123599850825,0
209,1.0,0.8181818181818181,0.48264984227129337,0.7578855126131007,0
210,1.0,1.0,0.7318611987381705,0.9189620882537984,0
211,0.8888888888888888,1.0,0.4668769716088329,0.7443312066347757,0
212,1.0,0.8181818181818181,0.42271293375394325,0.7038858157265003,0
213,0.8888888888888888,1.0,0.5867507886435331,0.8366370950074492,0
214,0.6666666666666666,1.0,0.3974763406940064,0.679030251535449,0
215,1.0,1.0,0.48264984227129337,0.7578855126131011,0
216,0.7777777777777777,1.0,0.43848580441640383,0.718764284322014,0
217,0.7777777777777777,1.0,0.4574132492113565,0.735978530843944,0
218,0.7777777777777777,1.0,0.3943217665615142,0.6758295723595641,0
219,0.8888888888888888,1.0,0.4037854889589906,0.6853682662366706,0
220,0.9444444444444444,1.0,0.5962145110410095,0.842933131797586,0
221,0.8333333333333333,1.0,0.5520504731861199,0.8123618793266517,0
222,1.0,0.8181818181818181,0.6182965299684544,0.8570985711039792,0
223,1.0,1.0,0.5015772870662462,0.7735610012356554,0
224,1.0,1.0,0.7350157728706626,0.9204303561126793,0
225,1.0,1.0,0.5772870662460569,0.8302035767551136,0
226,0.8888888888888888,1.0,0.5173501577287066,0.7861463893138295,0
227,0.8333333333333333,1.0,0.5362776025236594,0.8006922389558301,0
228,0.7777777777777777,1.0,0.3974763406940064,0.6790302515354482,0
229,0.8888888888888888,1.0,0.6845425867507886,0.8953506443628606,0
230,0.8888888888888888,1.0,0.4605678233438486,0.7387813441794685,0
231,0.9444444444444444,1.0,0.4637223974763407,0.7415655333872339,0
232,1.0,1.0,0.4006309148264985,0.6822097673715289,0
233,1.0,1.0,0.48580441640378547,0.7605422769354947,0
234,1.0,0.5454545454545454,0.5110410094637224,0.7811635159510663,0
235,1.0,0.6363636363636365,0.3974763406940064,0.6790302515354488,0
236,1.0,0.8181818181818181,0.5110410094637224,0.7811635159510663,0
237,1.0,1.0,0.8075709779179812,0.9506742855406424,0
238,0.5555555555555555,1.0,0.29022082018927453,0.5572156397683662,0
239,0.8888888888888888,1.0,0.5709779179810726,0.8258373252519512,0
240,1.0,0.5454545454545454,0.4794952681388014,0.7552108498193152,0
241,0.8888888888888888,1.0,0.48580441640378547,0.7605422769354938,0
242,0.5555555555555555,1.0,0.24605678233438488,0.4981503025870774,0
243,1.0,0.9090909090909092,0.4605678233438486,0.7387813441794683,0
244,1.0,1.0,0.44164037854889593,0.7216812043502697,0
245,0.7777777777777777,1.0,0.44479495268138813,0.7245788170701376,0
246,0.7222222222222221,1.0,0.6214511041009464,0.8590630332878445,0
247,0.9444444444444444,1.0,0.6782334384858045,0.8919735399307519,0
248,0.8888888888888888,1.0,0.5110410094637224,0.7811635159510663,0
249,0.9444444444444444,1.0,0.470031545741325,0.7470784705426222,0
250,1.0,1.0,0.7665615141955836,0.9344027153102089,0
251,1.0,0.8181818181818181,0.5173501577287066,0.7861463893138295,0
252,0.7777777777777777,1.0,0.44479495268138813,0.7245788170701376,0
253,0.7222222222222221,1.0,0.3690851735015773,0.6494438947254854,0
254,0.7777777777777777,1.0,0.41955835962145116,0.7008504705008051,0
255,0.8333333333333333,1.0,0.5488958990536279,0.810060300436206,0
256,0.9444444444444444,1.0,0.4763406940063092,0.7525181892557796,0
257,0.7222222222222221,1.0,0.3028391167192429,0.5730496476556987,0
258,1.0,0.6363636363636365,0.5205047318611988,0.7886124445105137,0
259,1.0,1.0,0.5457413249211356,0.8077426221156038,0
260,1.0,0.4545454545454546,0.3627760252365931,0.6426248474079946,0
261,1.0,1.0,0.6719242902208202,0.8885415101141988,0
262,0.7222222222222221,1.0,0.4605678233438486,0.7387813441794685,0
263,0.8333333333333333,1.0,0.42271293375394325,0.7038858157265001,0
264,1.0,0.6363636363636365,0.4605678233438486,0.7387813441794692,0
265,0.5555555555555555,1.0,0.28075709779179814,0.5450473648389599,0
266,0.6666666666666666,1.0,0.2870662460567823,0.5531878796850868,0
267,0.9444444444444444,1.0,0.49526813880126186,0.768406151409606,0
268,0.7777777777777777,1.0,0.4069400630914827,0.6885058921989339,0
269,0.9444444444444444,1.0,0.4574132492113565,0.7359785308439454,0
270,1.0,0.8181818181818181,0.5362776025236594,0.8006922389558299,0
271,1.0,1.0,0.5646687697160884,0.8214086601760938,0
272,0.7777777777777777,1.0,0.41955835962145116,0.7008504705008051,0
273,1.0,1.0,0.5962145110410095,0.8429331317975878,0
274,1.0,1.0,0.5173501577287066,0.7861463893138295,0
275,0.8888888888888888,1.0,0.5741324921135647,0.8280282189445959,0
276,1.0,1.0,0.526813880126183,0.793494212779921,0
277,1.0,0.9090909090909092,0.38801261829652994,0.6693641267105724,0
278,0.8333333333333333,1.0,0.3817034700315458,0.6628122115442029,0
279,0.7777777777777777,1.0,0.49842271293375395,0.7709922874684277,0
280,1.0,0.6363636363636365,0.44479495268138813,0.724578817070136,0
281,0.7777777777777777,1.0,0.39116719242902215,0.6726075811246496,0
282,0.8888888888888888,1.0,0.4037854889589906,0.6853682662366697,0
283,0.7777777777777777,1.0,0.39116719242902215,0.6726075811246498,0
284,1.0,1.0,0.7097791798107256,0.9083166701599447,0
285,1.0,1.0,0.5394321766561515,0.8030586675318262,0
286,0.7777777777777777,1.0,0.4763406940063092,0.7525181892557796,0
287,1.0,1.0,0.7066246056782335,0.906742940988528,0
288,1.0,1.0,0.5425867507886435,0.8054087696989017,0
289,0.7777777777777777,1.0,0.42271293375394325,0.7038858157265014,0
290,1.0,0.9090909090909092,0.6750788643533124,0.8902644128743308,0
291,1.0,0.8181818181818181,0.5962145110410095,0.8429331317975873,0
292,0.9444444444444444,1.0,0.48264984227129337,0.7578855126131027,0
293,1.0,1.0,0.6025236593059938,0.8470549448163925,0
294,0.8888888888888888,1.0,0.5646687697160884,0.8214086601760958,0
295,1.0,0.6363636363636365,0.27760252365930604,0.5409340497128065,0
296,0.8888888888888888,1.0,0.5678233438485805,0.8236308283842823,0
297,1.0,1.0,0.6214511041009464,0.859063033287843,0
298,0.611111111111111,1.0,0.3406940063091483,0.6180259694938178,0
299,1.0,1.0,0.5709779179810726,0.8258373252519516,0
300,1.0,0.2727272727272727,0.33753943217665616,0.6144163712649972,0
301,0.9444444444444444,1.0,0.4006309148264985,0.6822097673715285,0
302,0.8333333333333333,1.0,0.4511041009463722,0.7303165912080395,0
303,0.6666666666666666,1.0,0.3974763406940064,0.6790302515354488,0
304,0.8888888888888888,1.0,0.6182965299684544,0.8570985711039795,0
305,1.0,1.0,0.48580441640378547,0.7605422769354936,0
306,0.7777777777777777,1.0,0.35646687697160884,0.6357140353246143,0
307,1.0,0.7272727272727273,0.6687697160883281,0.8868047866026799,0
308,0.5555555555555555,1.0,0.2271293375394322,0.47094879636740916,0
309,0.6666666666666666,1.0,0.3817034700315458,0.6628122115442024,0
310,0.5555555555555555,1.0,0.3249211356466878,0.5997313434829069,0
311,0.6666666666666666,1.0,0.3974763406940064,0.679030251535449,0
312,0.8888888888888888,1.0,0.580441640378549,0.8323634651169406,0
313,1.0,1.0,0.5741324921135647,0.8280282189445952,0
314,1.0,0.9090909090909092,0.6498422712933755,0.8760916155752226,0
315,0.7777777777777777,1.0,0.48580441640378547,0.760542276935494,0
316,0.8888888888888888,1.0,0.4668769716088329,0.7443312066347764,0
317,0.7222222222222221,1.0,0.48580441640378547,0.7605422769354938,0
318,1.0,0.6363636363636365,0.43533123028391174,0.7158279371285688,0
319,0.8888888888888888,1.0,0.5331230283911673,0.7983094062917632,0
320,0.7777777777777777,1.0,0.4006309148264985,0.6822097673715289,0
321,1.0,0.7272727272727273,0.5205047318611988,0.7886124445105139,0
322,1.0,1.0,0.5962145110410095,0.842933131797586,0
323,0.8888888888888888,1.0,0.6151419558359621,0.8551194303965276,0
324,1.0,1.0,0.608832807570978,0.8511168873429061,0
325,0.8888888888888888,1.0,0.48264984227129337,0.7578855126131004,0
326,0.6666666666666666,1.0,0.30599369085173506,0.5769401859975222,0
327,1.0,1.0,0.5173501577287066,0.7861463893138295,0
328,1.0,1.0,0.6561514195583596,0.8797187643271919,0
329,1.0,1.0,0.4763406940063092,0.7525181892557796,0
330,0.7777777777777777,1.0,0.4574132492113565,0.7359785308439447,0
331,1.0,1.0,0.5867507886435331,0.8366370950074499,0
332,0.8888888888888888,1.0,0.5678233438485805,0.8236308283842827,0
333,0.611111111111111,1.0,0.3533123028391168,0.6322237698822696,0
334,0.7777777777777777,1.0,0.38801261829652994,0.6693641267105713,0
335,1.0,0.8181818181818181,0.49211356466876977,0.7658025004523595,0
336,1.0,0.4545454545454546,0.33438485804416407,0.6107823163688991,0
337,1.0,1.0,0.5173501577287066,0.7861463893138295,0
338,0.7777777777777777,1.0,0.3722397476340694,0.6528194429678414,0
339,0.7777777777777777,1.0,0.4668769716088329,0.7443312066347757,0
340,0.9444444444444444,1.0,0.5362776025236594,0.8006922389558299,0
341,0.8888888888888888,1.0,0.42271293375394325,0.7038858157265008,0
342,0.7777777777777777,1.0,0.5583596214511041,0.816917032632121,0
343,0.8888888888888888,1.0,0.5520504731861199,0.8123618793266519,0
344,1.0,1.0,0.5425867507886435,0.8054087696989022,0
345,1.0,0.8181818181818181,0.5488958990536279,0.8100603004362085,0
346,1.0,1.0,0.5583596214511041,0.8169170326321203,0
347,0.7777777777777777,1.0,0.5078864353312303,0.7786465259993004,0
348,0.8888888888888888,1.0,0.665615141955836,0.885054196731787,0
349,0.7777777777777777,1.0,0.4542586750788644,0.733156983636802,0
350,1.0,1.0,0.41640378548895907,0.6977949398344511,0
351,0.5,1.0,0.3249211356466878,0.5997313434829069,0
352,0.6666666666666666,1.0,0.2744479495268139,0.5367916463277772,0
353,0.5555555555555555,1.0,0.41640378548895907,0.6977949398344511,0
354,0.7222222222222221,1.0,0.42902208201892744,0.7098964727713216,0
355,1.0,1.0,0.4731861198738171,0.7498074302126118,0
356,0.7777777777777777,1.0,0.4479495268138801,0.7274572405708609,0
357,1.0,1.0,0.5394321766561515,0.8030586675318264,0
358,1.0,1.0,0.5299684542586751,0.7959100908233047,0
359,1.0,0.8181818181818181,0.42271293375394325,0.7038858157265014,0
360,0.9444444444444444,1.0,0.5741324921135647,0.8280282189445959,0
361,0.8333333333333333,1.0,0.4637223974763407,0.7415655333872319,0
362,0.8888888888888888,1.0,0.5394321766561515,0.8030586675318264,0
363,0.7777777777777777,1.0,0.35962145110410093,0.6391810007213928,0
364,1.0,1.0,0.5236593059936909,0.7910616913195075,0
365,1.0,0.9090909090909092,0.5488958990536279,0.8100603004362105,0
366,0.8333333333333333,1.0,0.5488958990536279,0.8100603004362087,0
367,1.0,0.9090909090909092,0.5899053627760253,0.838750965219868,0
368,0.8888888888888888,1.0,0.4637223974763407,0.7415655333872325,0
369,1.0,0.5454545454545454,0.555205047318612,0.8146474324800691,0
370,0.9444444444444444,1.0,0.637223974763407,0.8686670896547105,0
371,1.0,1.0,0.5425867507886435,0.805408769698902,0
372,0.8888888888888888,1.0,0.4637223974763407,0.7415655333872323,0
373,0.9444444444444444,1.0,0.6151419558359621,0.8551194303965276,0
374,0.6666666666666666,1.0,0.3028391167192429,0.5730496476557002,0
375,1.0,0.8181818181818181,0.4794952681388014,0.7552108498193152,0
376,1.0,1.0,0.4668769716088329,0.7443312066347757,0
377,0.9444444444444444,1.0,0.5583596214511041,0.8169170326321206,0
378,1.0,0.8181818181818181,0.4069400630914827,0.6885058921989345,0
379,1.0,0.5454545454545454,0.41324921135646686,0.6947190904692325,0
380,1.0,0.8181818181818181,0.41640378548895907,0.6977949398344511,0
381,0.8333333333333333,1.0,0.5205047318611988,0.7886124445105139,0
382,0.8888888888888888,1.0,0.4731861198738171,0.7498074302126118,0
383,0.8888888888888888,1.0,0.5236593059936909,0.7910616913195075,0
384,0.9444444444444444,1.0,0.4763406940063092,0.7525181892557798,0
385,0.7777777777777777,1.0,0.4637223974763407,0.7415655333872345,0
386,0.7222222222222221,1.0,0.3943217665615142,0.675829572359563,0
387,0.8888888888888888,1.0,0.37854889589905366,0.6595034360689923,0
388,1.0,1.0,0.4511041009463722,0.7303165912080399,0
389,0.7777777777777777,1.0,0.43848580441640383,0.718764284322012,0
390,0.8888888888888888,1.0,0.3817034700315458,0.6628122115442029,0
391,1.0,1.0,0.5457413249211356,0.8077426221156044,0
392,1.0,1.0,0.5615141955835963,0.8191707515757979,0
393,1.0,1.0,0.6025236593059938,0.8470549448163923,0
394,0.9444444444444444,1.0,0.4668769716088329,0.7443312066347755,0
395,1.0,0.8181818181818181,0.5362776025236594,0.8006922389558301,0
396,1.0,0.8181818181818181,0.41955835962145116,0.7008504705008055,0
397,1.0,1.0,0.6876971608832809,0.8970187090939753,0
398,0.8333333333333333,1.0,0.4100946372239749,0.6916227870734716,0
399,1.0,1.0,0.665615141955836,0.885054196731787,0
400,1.0,0.7272727272727273,0.35962145110410093,0.6391810007213928,0
401,0.8333333333333333,1.0,0.42902208201892744,0.7098964727713221,0
402,0.5555555555555555,1.0,0.24605678233438488,0.4981503025870765,0
403,0.8888888888888888,1.0,0.555205047318612,0.8146474324800731,0
404,0.6666666666666666,1.0,0.43848580441640383,0.7187642843220142,0
405,1.0,0.8181818181818181,0.49842271293375395,0.7709922874684273,0
406,1.0,1.0,0.49842271293375395,0.770992287468428,0
407,1.0,1.0,0.5110410094637224,0.7811635159510663,0
408,1.0,1.0,0.662460567823344,0.883289694326021,0
409,0.38888888888888884,1.0,0.2839116719242903,0.5491318804969741,0
410,1.0,1.0,0.5899053627760253,0.8387509652198667,0
411,0.8888888888888888,1.0,0.526813880126183,0.7934942127799197,0
412,0.6666666666666666,1.0,0.41640378548895907,0.6977949398344511,0
413,0.6666666666666666,1.0,0.3312302839116719,0.6071235998508252,0
414,1.0,1.0,0.5520504731861199,0.8123618793266524,0
415,0.7222222222222221,1.0,0.37854889589905366,0.6595034360689932,0
416,0.8888888888888888,1.0,0.5078864353312303,0.7786465259993011,0
417,1.0,1.0,0.5173501577287066,0.7861463893138295,0
